category_key,category_name_pt,category_name_en,category_desc_pt,category_desc_en,item_name_pt,item_name_en,tag
pies,Pies e Tartes,Pies & Tarts,Receitas reconfortantes em massa estaladiça.,Comforting recipes in crispy pastry.,Tarte de Frango com Legumes,Tarte de Frango com Legumes,
pies,Pies e Tartes,Pies & Tarts,Receitas reconfortantes em massa estaladiça.,Comforting recipes in crispy pastry.,Tarte Alho Francês com Camarão,Tarte Alho Francês com Camarão,
pies,Pies e Tartes,Pies & Tarts,Receitas reconfortantes em massa estaladiça.,Comforting recipes in crispy pastry.,Tarte Bróculos e Brie,Tarte Bróculos e Brie,
pies,Pies e Tartes,Pies & Tarts,Receitas reconfortantes em massa estaladiça.,Comforting recipes in crispy pastry.,Tarte de Cebola e Caril,Tarte de Cebola e Caril,
pies,Pies e Tartes,Pies & Tarts,Receitas reconfortantes em massa estaladiça.,Comforting recipes in crispy pastry.,Tarte de Cogumelos e Bacon,Tarte de Cogumelos e Bacon,
pies,Pies e Tartes,Pies & Tarts,Receitas reconfortantes em massa estaladiça.,Comforting recipes in crispy pastry.,Tarte de Espargos,Tarte de Espargos,
pies,Pies e Tartes,Pies & Tarts,Receitas reconfortantes em massa estaladiça.,Comforting recipes in crispy pastry.,Tarte de Espargos com Camarão,Tarte de Espargos com Camarão,
pies,Pies e Tartes,Pies & Tarts,Receitas reconfortantes em massa estaladiça.,Comforting recipes in crispy pastry.,Tarte de Espinafres,Tarte de Espinafres,
pies,Pies e Tartes,Pies & Tarts,Receitas reconfortantes em massa estaladiça.,Comforting recipes in crispy pastry.,Tarte de Legumes,Tarte de Legumes,
pies,Pies e Tartes,Pies & Tarts,Receitas reconfortantes em massa estaladiça.,Comforting recipes in crispy pastry.,Tarte de Legumes com Pescada,Tarte de Legumes com Pescada,
pies,Pies e Tartes,Pies & Tarts,Receitas reconfortantes em massa estaladiça.,Comforting recipes in crispy pastry.,Tarte de Mozzarella de Buffala com Tomate Seco,Tarte de Mozzarella de Buffala com Tomate Seco,
pies,Pies e Tartes,Pies & Tarts,Receitas reconfortantes em massa estaladiça.,Comforting recipes in crispy pastry.,Tarte de Queijo e Fiambre,Tarte de Queijo e Fiambre,
pies,Pies e Tartes,Pies & Tarts,Receitas reconfortantes em massa estaladiça.,Comforting recipes in crispy pastry.,Tarte de Tomate Mozzarela e Majericão,Tarte de Tomate Mozzarela e Majericão,
saladas,Saladas,Salads,"Frescas, coloridas e cheias de sabor.","Fresh, colourful and full of flavour.",Salada da Praia do Forte com Camarões,Salada da Praia do Forte com Camarões,
saladas,Saladas,Salads,"Frescas, coloridas e cheias de sabor.","Fresh, colourful and full of flavour.",Salada Caprese,Salada Caprese,
saladas,Saladas,Salads,"Frescas, coloridas e cheias de sabor.","Fresh, colourful and full of flavour.",Salada de Couscous com Legumes,Salada de Couscous com Legumes,
saladas,Saladas,Salads,"Frescas, coloridas e cheias de sabor.","Fresh, colourful and full of flavour.",Salada de Couscous com Passas e Amêndoas,Salada de Couscous com Passas e Amêndoas,
saladas,Saladas,Salads,"Frescas, coloridas e cheias de sabor.","Fresh, colourful and full of flavour.",Salada de Couve Rouxa Cenoura Manga e Maionese de Lima,Salada de Couve Rouxa Cenoura Manga e Maionese de Lima,
saladas,Saladas,Salads,"Frescas, coloridas e cheias de sabor.","Fresh, colourful and full of flavour.",Salada de Favinhas Bacon e Tomate Seco,Salada de Favinhas Bacon e Tomate Seco,
saladas,Saladas,Salads,"Frescas, coloridas e cheias de sabor.","Fresh, colourful and full of flavour.",Salada de Feijão Frade com Atum,Salada de Feijão Frade com Atum,
saladas,Saladas,Salads,"Frescas, coloridas e cheias de sabor.","Fresh, colourful and full of flavour.",Salada de Frango Maçã Passas e Couve Branca,Salada de Frango Maçã Passas e Couve Branca,
saladas,Saladas,Salads,"Frescas, coloridas e cheias de sabor.","Fresh, colourful and full of flavour.",Salada de Fusilli Legumes e Camarão,Salada de Fusilli Legumes e Camarão,
saladas,Saladas,Salads,"Frescas, coloridas e cheias de sabor.","Fresh, colourful and full of flavour.",Salada de Fusilli Salmão e Maionese,Salada de Fusilli Salmão e Maionese,
saladas,Saladas,Salads,"Frescas, coloridas e cheias de sabor.","Fresh, colourful and full of flavour.",Salada de Massa Penne com Legumes,Salada de Massa Penne com Legumes,
saladas,Saladas,Salads,"Frescas, coloridas e cheias de sabor.","Fresh, colourful and full of flavour.",Salada de Polvo,Salada de Polvo,
saladas,Saladas,Salads,"Frescas, coloridas e cheias de sabor.","Fresh, colourful and full of flavour.",Salada de Verdes Queijo Roquefort Nozes e Morangos,Salada de Verdes Queijo Roquefort Nozes e Morangos,
saladas,Saladas,Salads,"Frescas, coloridas e cheias de sabor.","Fresh, colourful and full of flavour.",Salada Russa,Salada Russa,
saladas,Saladas,Salads,"Frescas, coloridas e cheias de sabor.","Fresh, colourful and full of flavour.",Salada Russa de Garoupa e Camarão,Salada Russa de Garoupa e Camarão,
saladas,Saladas,Salads,"Frescas, coloridas e cheias de sabor.","Fresh, colourful and full of flavour.",Salada Russa de Pescada e Camarão,Salada Russa de Pescada e Camarão,
saladas,Saladas,Salads,"Frescas, coloridas e cheias de sabor.","Fresh, colourful and full of flavour.",Salada Verde com Tomate Cherry,Salada Verde com Tomate Cherry,
acomp,Acompanhamentos,Sides,O complemento perfeito para a sua refeição.,The perfect complement to your meal.,Abóbora com Mel,Abóbora com Mel,
acomp,Acompanhamentos,Sides,O complemento perfeito para a sua refeição.,The perfect complement to your meal.,Batata Assada,Batata Assada,
acomp,Acompanhamentos,Sides,O complemento perfeito para a sua refeição.,The perfect complement to your meal.,Batata Gratinada com Espargos Verdes,Batata Gratinada com Espargos Verdes,
acomp,Acompanhamentos,Sides,O complemento perfeito para a sua refeição.,The perfect complement to your meal.,Batata Palha,Batata Palha,
acomp,Acompanhamentos,Sides,O complemento perfeito para a sua refeição.,The perfect complement to your meal.,Beringela Gratinada com Tomate,Beringela Gratinada com Tomate,
acomp,Acompanhamentos,Sides,O complemento perfeito para a sua refeição.,The perfect complement to your meal.,Bróculos Salteados em Azeite e Alho,Bróculos Salteados em Azeite e Alho,
acomp,Acompanhamentos,Sides,O complemento perfeito para a sua refeição.,The perfect complement to your meal.,Castanhas Caramelizadas,Castanhas Caramelizadas,
acomp,Acompanhamentos,Sides,O complemento perfeito para a sua refeição.,The perfect complement to your meal.,Couve Mineira,Couve Mineira,
acomp,Acompanhamentos,Sides,O complemento perfeito para a sua refeição.,The perfect complement to your meal.,Alho Francês Salteado,Alho Francês Salteado,
acomp,Acompanhamentos,Sides,O complemento perfeito para a sua refeição.,The perfect complement to your meal.,Ervilhas Estufadas com Chalotas,Ervilhas Estufadas com Chalotas,
acomp,Acompanhamentos,Sides,O complemento perfeito para a sua refeição.,The perfect complement to your meal.,Espinafres à La Creme,Espinafres à La Creme,
acomp,Acompanhamentos,Sides,O complemento perfeito para a sua refeição.,The perfect complement to your meal.,Farofa,Farofa,
acomp,Acompanhamentos,Sides,O complemento perfeito para a sua refeição.,The perfect complement to your meal.,Feijão Tropeiro,Feijão Tropeiro,
acomp,Acompanhamentos,Sides,O complemento perfeito para a sua refeição.,The perfect complement to your meal.,Feijão Verde Fininho Salteado,Feijão Verde Fininho Salteado,
acomp,Acompanhamentos,Sides,O complemento perfeito para a sua refeição.,The perfect complement to your meal.,Grelos Salteados,Grelos Salteados,
acomp,Acompanhamentos,Sides,O complemento perfeito para a sua refeição.,The perfect complement to your meal.,Legumes à Brás,Legumes à Brás,
acomp,Acompanhamentos,Sides,O complemento perfeito para a sua refeição.,The perfect complement to your meal.,Legumes Gratinados,Legumes Gratinados,
acomp,Acompanhamentos,Sides,O complemento perfeito para a sua refeição.,The perfect complement to your meal.,Legumes Salteados,Legumes Salteados,
acomp,Acompanhamentos,Sides,O complemento perfeito para a sua refeição.,The perfect complement to your meal.,Lentilhas com Bacon,Lentilhas com Bacon,
acomp,Acompanhamentos,Sides,O complemento perfeito para a sua refeição.,The perfect complement to your meal.,Maionese Tartáro,Maionese Tartáro,
acomp,Acompanhamentos,Sides,O complemento perfeito para a sua refeição.,The perfect complement to your meal.,Migas de Espargos,Migas de Espargos,
acomp,Acompanhamentos,Sides,O complemento perfeito para a sua refeição.,The perfect complement to your meal.,Mistura de Cogumelos Salteados,Mistura de Cogumelos Salteados,
acomp,Acompanhamentos,Sides,O complemento perfeito para a sua refeição.,The perfect complement to your meal.,Mousse de Camarão,Mousse de Camarão,
acomp,Acompanhamentos,Sides,O complemento perfeito para a sua refeição.,The perfect complement to your meal.,Mousse de Salmão,Mousse de Salmão,
acomp,Acompanhamentos,Sides,O complemento perfeito para a sua refeição.,The perfect complement to your meal.,Ovos à La Tripe,Ovos à La Tripe,
acomp,Acompanhamentos,Sides,O complemento perfeito para a sua refeição.,The perfect complement to your meal.,Puré de Batata Doce,Puré de Batata Doce,
acomp,Acompanhamentos,Sides,O complemento perfeito para a sua refeição.,The perfect complement to your meal.,Puré de Batata ou Maçã,Puré de Batata ou Maçã,
acomp,Acompanhamentos,Sides,O complemento perfeito para a sua refeição.,The perfect complement to your meal.,Quinôa com Legumes,Quinôa com Legumes,
acomp,Acompanhamentos,Sides,O complemento perfeito para a sua refeição.,The perfect complement to your meal.,Ratatouille,Ratatouille,
acomp,Acompanhamentos,Sides,O complemento perfeito para a sua refeição.,The perfect complement to your meal.,Rolo de Courgete Carne Picada e Cheddar,Rolo de Courgete Carne Picada e Cheddar,
acomp,Acompanhamentos,Sides,O complemento perfeito para a sua refeição.,The perfect complement to your meal.,Rolo Tasty,Rolo Tasty,
acomp,Acompanhamentos,Sides,O complemento perfeito para a sua refeição.,The perfect complement to your meal.,Shimeji,Shimeji,
acomp,Acompanhamentos,Sides,O complemento perfeito para a sua refeição.,The perfect complement to your meal.,Terrine de Legumes,Terrine de Legumes,
salgados,Salgados,Savouries,"Petiscos tradicionais, feitos com carinho.","Traditional savouries, made with care.",Chamuça,Chamuça,
salgados,Salgados,Savouries,"Petiscos tradicionais, feitos com carinho.","Traditional savouries, made with care.",Croquetes de Carne,Croquetes de Carne,
salgados,Salgados,Savouries,"Petiscos tradicionais, feitos com carinho.","Traditional savouries, made with care.",Croquetes de Farinheira,Croquetes de Farinheira,
salgados,Salgados,Savouries,"Petiscos tradicionais, feitos com carinho.","Traditional savouries, made with care.",Empadas de Frango,Empadas de Frango,
salgados,Salgados,Savouries,"Petiscos tradicionais, feitos com carinho.","Traditional savouries, made with care.",Empadas de Pato,Empadas de Pato,
salgados,Salgados,Savouries,"Petiscos tradicionais, feitos com carinho.","Traditional savouries, made with care.",Empadas de Perdiz,Empadas de Perdiz,
salgados,Salgados,Savouries,"Petiscos tradicionais, feitos com carinho.","Traditional savouries, made with care.",Mini Chamuça,Mini Chamuça,
salgados,Salgados,Savouries,"Petiscos tradicionais, feitos com carinho.","Traditional savouries, made with care.",Mini Empadas de Frango,Mini Empadas de Frango,
salgados,Salgados,Savouries,"Petiscos tradicionais, feitos com carinho.","Traditional savouries, made with care.",Mini Empadas de Pato,Mini Empadas de Pato,
salgados,Salgados,Savouries,"Petiscos tradicionais, feitos com carinho.","Traditional savouries, made with care.",Mini Empadas de Perdiz,Mini Empadas de Perdiz,
salgados,Salgados,Savouries,"Petiscos tradicionais, feitos com carinho.","Traditional savouries, made with care.",Ovos Verdes,Ovos Verdes,
salgados,Salgados,Savouries,"Petiscos tradicionais, feitos com carinho.","Traditional savouries, made with care.",Pastéis de Bacalhau,Pastéis de Bacalhau,
salgados,Salgados,Savouries,"Petiscos tradicionais, feitos com carinho.","Traditional savouries, made with care.",Pastéis de Massa Tenra,Pastéis de Massa Tenra,
salgados,Salgados,Savouries,"Petiscos tradicionais, feitos com carinho.","Traditional savouries, made with care.",Rissóis de Camarão,Rissóis de Camarão,
salgados,Salgados,Savouries,"Petiscos tradicionais, feitos com carinho.","Traditional savouries, made with care.",Rissóis de Pescada,Rissóis de Pescada,
vegetariano,Vegetariano,Vegetarian,Sabor genuíno sem carne.,Genuine flavour without meat.,Caril de Batata Doce e Couve Flor,Caril de Batata Doce e Couve Flor,
vegetariano,Vegetariano,Vegetarian,Sabor genuíno sem carne.,Genuine flavour without meat.,Caril de Grão e Courgete,Caril de Grão e Courgete,
vegetariano,Vegetariano,Vegetarian,Sabor genuíno sem carne.,Genuine flavour without meat.,Caril de Legumes,Caril de Legumes,
vegetariano,Vegetariano,Vegetarian,Sabor genuíno sem carne.,Genuine flavour without meat.,Cogumelos Portobelo com Legumes,Cogumelos Portobelo com Legumes,
vegetariano,Vegetariano,Vegetarian,Sabor genuíno sem carne.,Genuine flavour without meat.,Rocambole de Espinafres com Legumes,Rocambole de Espinafres com Legumes,
vegetariano,Vegetariano,Vegetarian,Sabor genuíno sem carne.,Genuine flavour without meat.,Rocambole de Espinafres com Queijo,Rocambole de Espinafres com Queijo,
bolos,Bolos,Cakes,Bolos caseiros para todas as ocasiões.,Home-made cakes for every occasion.,Blottertorte,Blottertorte,
bolos,Bolos,Cakes,Bolos caseiros para todas as ocasiões.,Home-made cakes for every occasion.,Bolo de Ananás Caramelizado,Bolo de Ananás Caramelizado,
bolos,Bolos,Cakes,Bolos caseiros para todas as ocasiões.,Home-made cakes for every occasion.,Bolo de Chocolate,Bolo de Chocolate,
bolos,Bolos,Cakes,Bolos caseiros para todas as ocasiões.,Home-made cakes for every occasion.,Bolo de Laranja,Bolo de Laranja,
bolos,Bolos,Cakes,Bolos caseiros para todas as ocasiões.,Home-made cakes for every occasion.,Bolo de Maçã Caramelizado,Bolo de Maçã Caramelizado,
bolos,Bolos,Cakes,Bolos caseiros para todas as ocasiões.,Home-made cakes for every occasion.,Bolo de Noz e Doce de Ovos,Bolo de Noz e Doce de Ovos,
bolos,Bolos,Cakes,Bolos caseiros para todas as ocasiões.,Home-made cakes for every occasion.,Bolo de Yogurte,Bolo de Yogurte,
bolos,Bolos,Cakes,Bolos caseiros para todas as ocasiões.,Home-made cakes for every occasion.,Cheesecake com Doce de Framboesa,Cheesecake com Doce de Framboesa,
bolos,Bolos,Cakes,Bolos caseiros para todas as ocasiões.,Home-made cakes for every occasion.,Pão de Ló com Doce de Ovos,Pão de Ló com Doce de Ovos,
bolos,Bolos,Cakes,Bolos caseiros para todas as ocasiões.,Home-made cakes for every occasion.,Pão de Ló Ananás e Chantilly,Pão de Ló Ananás e Chantilly,
bolos,Bolos,Cakes,Bolos caseiros para todas as ocasiões.,Home-made cakes for every occasion.,Papão D'Anjo,Papão D'Anjo,
bolos,Bolos,Cakes,Bolos caseiros para todas as ocasiões.,Home-made cakes for every occasion.,Queijo de Ovos,Queijo de Ovos,
bolos,Bolos,Cakes,Bolos caseiros para todas as ocasiões.,Home-made cakes for every occasion.,Suspiro com Chantilly e Morangos ou Ananás,Suspiro com Chantilly e Morangos ou Ananás,
bolos,Bolos,Cakes,Bolos caseiros para todas as ocasiões.,Home-made cakes for every occasion.,Suspiro com Chocolate,Suspiro com Chocolate,
bolos,Bolos,Cakes,Bolos caseiros para todas as ocasiões.,Home-made cakes for every occasion.,Tarte de Frutos Silvestres,Tarte de Frutos Silvestres,
bolos,Bolos,Cakes,Bolos caseiros para todas as ocasiões.,Home-made cakes for every occasion.,Tarte de Limão Francesa,Tarte de Limão Francesa,
bolos,Bolos,Cakes,Bolos caseiros para todas as ocasiões.,Home-made cakes for every occasion.,Tarte de Limão Merengada,Tarte de Limão Merengada,
bolos,Bolos,Cakes,Bolos caseiros para todas as ocasiões.,Home-made cakes for every occasion.,Tarte de Maçã,Tarte de Maçã,
bolos,Bolos,Cakes,Bolos caseiros para todas as ocasiões.,Home-made cakes for every occasion.,Tarte de Maçã Crocante,Tarte de Maçã Crocante,
bolos,Bolos,Cakes,Bolos caseiros para todas as ocasiões.,Home-made cakes for every occasion.,Tarte de Maracujá,Tarte de Maracujá,
bolos,Bolos,Cakes,Bolos caseiros para todas as ocasiões.,Home-made cakes for every occasion.,Tarte de Morangos,Tarte de Morangos,
bolos,Bolos,Cakes,Bolos caseiros para todas as ocasiões.,Home-made cakes for every occasion.,Torta de Chocolate com Natas,Torta de Chocolate com Natas,
bolos,Bolos,Cakes,Bolos caseiros para todas as ocasiões.,Home-made cakes for every occasion.,Toucinho do Céu,Toucinho do Céu,
docinhos,Docinhos,Sweet Bites,Pequenas guloseimas irresistíveis.,Irresistible little sweet treats.,Areias,Areias,
docinhos,Docinhos,Sweet Bites,Pequenas guloseimas irresistíveis.,Irresistible little sweet treats.,Brigadeiros,Brigadeiros,
docinhos,Docinhos,Sweet Bites,Pequenas guloseimas irresistíveis.,Irresistible little sweet treats.,Lérias,Lérias,
docinhos,Docinhos,Sweet Bites,Pequenas guloseimas irresistíveis.,Irresistible little sweet treats.,Papos D'Anjo,Papos D'Anjo,
docinhos,Docinhos,Sweet Bites,Pequenas guloseimas irresistíveis.,Irresistible little sweet treats.,Queques de Chocolate,Queques de Chocolate,
docinhos,Docinhos,Sweet Bites,Pequenas guloseimas irresistíveis.,Irresistible little sweet treats.,Queques de Laranja,Queques de Laranja,
doces,Doces de Colher,Desserts,"Sobremesas cremosas, como as de avó.","Creamy desserts, just like grandma made.",Arroz Doce,Arroz Doce,
doces,Doces de Colher,Desserts,"Sobremesas cremosas, como as de avó.","Creamy desserts, just like grandma made.",Encharcada,Encharcada,
doces,Doces de Colher,Desserts,"Sobremesas cremosas, como as de avó.","Creamy desserts, just like grandma made.",Marquise de Chocolate com Praliné,Marquise de Chocolate com Praliné,
doces,Doces de Colher,Desserts,"Sobremesas cremosas, como as de avó.","Creamy desserts, just like grandma made.",Mousse de Chocolate,Mousse de Chocolate,
doces,Doces de Colher,Desserts,"Sobremesas cremosas, como as de avó.","Creamy desserts, just like grandma made.",Mousse de Framboesa,Mousse de Framboesa,
doces,Doces de Colher,Desserts,"Sobremesas cremosas, como as de avó.","Creamy desserts, just like grandma made.",Mousse de Lima,Mousse de Lima,
doces,Doces de Colher,Desserts,"Sobremesas cremosas, como as de avó.","Creamy desserts, just like grandma made.",Mousse de Manga,Mousse de Manga,
doces,Doces de Colher,Desserts,"Sobremesas cremosas, como as de avó.","Creamy desserts, just like grandma made.",Mousse de Maracujá,Mousse de Maracujá,
doces,Doces de Colher,Desserts,"Sobremesas cremosas, como as de avó.","Creamy desserts, just like grandma made.",Ovos Moles com Noz,Ovos Moles com Noz,
